DIM_SUBSCRIPTION_NEW_BKP062024.EFFECTIVE_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.EFFECTIVE_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.EFFECTIVE_DATE_ID NUMBER
DIM_SUBSCRIPTION_NEW_BKP062024.CREATE_SRC_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.CREATE_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.UPDATE_SRC_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.UPDATE_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.CURRENT_TERM NUMBER
DIM_SUBSCRIPTION_NEW_BKP062024.CURRENT_TERM_PERIOD_TYPE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.ELIGIBLE_PRICE_INCREASE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.SUBSCRIPTION_STATUS TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.INITIAL_TERM NUMBER
DIM_SUBSCRIPTION_NEW_BKP062024.INITIAL_TERM_PERIOD_TYPE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.IS_INVOICE_SEPARATE BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP062024.NOTES TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.ORIGINAL_CREATE_SRC_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.ORIGINAL_CREATE_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.RENEWAL_SETTING TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.RENEWAL_TERM NUMBER
DIM_SUBSCRIPTION_NEW_BKP062024.RENEWAL_TERM_PERIOD_TYPE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.SERVICE_ACTIVATION_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.SERVICE_ACTIVATION_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.VERSION_STATUS TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.SUBSCRIPTION_END_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.SUBSCRIPTION_END_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.SUBSCRIPTION_START_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.SUBSCRIPTION_START_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.SUBSCRIPTION_TYPE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.TERM_END_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.TERM_END_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.TERM_START_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.TERM_START_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.TERM_TYPE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.WORKFLOW_ACTION TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.FREEZE_START_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.FREEZE_START_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.FREEZE_END_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.FREEZE_END_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.IS_MIGRATED BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP062024.OPPORTUNITY_CLOSE_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.OPPORTUNITY_CLOSE_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.OPPORTUNITY_NAME TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.PREVIOUS_SUBSCRIPTION_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.UPDATEDDATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.UPDATEDDATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.IS_3DAY_CANCEL_FLAG BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP062024.IS_SAME_DAY_CANCEL_FLAG BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP062024.PROMO_CODE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.CORPORATE_CODE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.ACCESS TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.BENEFIT TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.PT_SERVICE_DURATION TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.ORIG_SALES_CHANNEL TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.SALES_CHANNEL TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.SALES_TIMING TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.PRICING_PRODUCT_CODE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.PRICE_REASON_CODE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.CREATE_REASON TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.PREVIOUS_SUBSCRIPTION_SRC_NUM TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.IS_EXCLUDABLE_PROMO_FLAG TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.IS_CURRENT_RECORD BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP062024.SUBSCRIPTION_CURR_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.SUBSCRIPTION_MERGE_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.AUDT_CREATE_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.AUDT_UPDATE_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024.AUDT_USER_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.AUDT_SRC_SYS_CODE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024.AUDT_BATCH_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.SUBSCRIPTION_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.CUSTOMER_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.INVOICE_OWNER_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.PARENT_CUSTOMER_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.PAYMENT_METHOD_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.CLUB_OF_PURCHASE_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.CLUB_OF_REVENUE_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.EMPLOYEE_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.MAIN_RATEPLAN_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.MAIN_PRODUCT_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.SUBSCRIPTION_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.CUSTOMER_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.INVOICE_OWNER_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.PARENT_CUSTOMER_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.PAYMENT_METHOD_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.CLUB_OF_REVENUE_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.CLUB_OF_PURCHASE_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.EMPLOYEE_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.SUBSCRIPTION_SRC_NUM TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.MAIN_RATEPLAN_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.MAIN_PRODUCT_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.ORIGINAL_SUBSCRIPTION_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.ACCOUNTID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.DEFAULTPAYMENTMETHODID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.PARENTACCOUNTID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.SUBSCRIPTION_VERSION NUMBER
DIM_SUBSCRIPTION_NEW_BKP062024_2.IS_AUTO_RENEW BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP062024_2.IS_DELETED BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP062024_2.CANCELLED_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.CANCELLED_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.ACCEPTANCE_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.ACCEPTANCE_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.EFFECTIVE_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.EFFECTIVE_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.EFFECTIVE_DATE_ID NUMBER
DIM_SUBSCRIPTION_NEW_BKP062024_2.CREATE_SRC_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.CREATE_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.UPDATE_SRC_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.UPDATE_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.CURRENT_TERM NUMBER
DIM_SUBSCRIPTION_NEW_BKP062024_2.CURRENT_TERM_PERIOD_TYPE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.ELIGIBLE_PRICE_INCREASE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.SUBSCRIPTION_STATUS TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.INITIAL_TERM NUMBER
DIM_SUBSCRIPTION_NEW_BKP062024_2.INITIAL_TERM_PERIOD_TYPE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.IS_INVOICE_SEPARATE BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP062024_2.NOTES TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.ORIGINAL_CREATE_SRC_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.ORIGINAL_CREATE_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.RENEWAL_SETTING TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.RENEWAL_TERM NUMBER
DIM_SUBSCRIPTION_NEW_BKP062024_2.RENEWAL_TERM_PERIOD_TYPE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.SERVICE_ACTIVATION_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.SERVICE_ACTIVATION_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.VERSION_STATUS TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.SUBSCRIPTION_END_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.SUBSCRIPTION_END_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.SUBSCRIPTION_START_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.SUBSCRIPTION_START_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.SUBSCRIPTION_TYPE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.TERM_END_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.TERM_END_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.TERM_START_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.TERM_START_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.TERM_TYPE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.WORKFLOW_ACTION TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.FREEZE_START_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.FREEZE_START_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.FREEZE_END_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.FREEZE_END_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.IS_MIGRATED BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP062024_2.OPPORTUNITY_CLOSE_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.OPPORTUNITY_CLOSE_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.OPPORTUNITY_NAME TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.PREVIOUS_SUBSCRIPTION_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.UPDATEDDATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.UPDATEDDATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.IS_3DAY_CANCEL_FLAG BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP062024_2.IS_SAME_DAY_CANCEL_FLAG BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP062024_2.PROMO_CODE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.CORPORATE_CODE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.ACCESS TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.BENEFIT TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.PT_SERVICE_DURATION TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.ORIG_SALES_CHANNEL TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.SALES_CHANNEL TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.SALES_TIMING TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.PRICING_PRODUCT_CODE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.PRICE_REASON_CODE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.CREATE_REASON TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.PREVIOUS_SUBSCRIPTION_SRC_NUM TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.IS_EXCLUDABLE_PROMO_FLAG TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.IS_CURRENT_RECORD BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP062024_2.SUBSCRIPTION_CURR_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.SUBSCRIPTION_MERGE_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.AUDT_CREATE_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.AUDT_UPDATE_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP062024_2.AUDT_USER_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.AUDT_SRC_SYS_CODE TEXT
DIM_SUBSCRIPTION_NEW_BKP062024_2.AUDT_BATCH_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.SUBSCRIPTION_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.CUSTOMER_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.INVOICE_OWNER_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.PARENT_CUSTOMER_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.PAYMENT_METHOD_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.CLUB_OF_PURCHASE_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.CLUB_OF_REVENUE_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.EMPLOYEE_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.MAIN_RATEPLAN_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.MAIN_PRODUCT_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.SUBSCRIPTION_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.CUSTOMER_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.INVOICE_OWNER_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.PARENT_CUSTOMER_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.PAYMENT_METHOD_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.CLUB_OF_REVENUE_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.CLUB_OF_PURCHASE_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.EMPLOYEE_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.SUBSCRIPTION_SRC_NUM TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.MAIN_RATEPLAN_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.MAIN_PRODUCT_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.ORIGINAL_SUBSCRIPTION_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.ACCOUNTID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.DEFAULTPAYMENTMETHODID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.PARENTACCOUNTID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.SUBSCRIPTION_VERSION NUMBER
DIM_SUBSCRIPTION_NEW_BKP092625.IS_AUTO_RENEW BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP092625.IS_DELETED BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP092625.CANCELLED_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.CANCELLED_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.ACCEPTANCE_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.ACCEPTANCE_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.EFFECTIVE_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.EFFECTIVE_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.EFFECTIVE_DATE_ID NUMBER
DIM_SUBSCRIPTION_NEW_BKP092625.CREATE_SRC_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.CREATE_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.UPDATE_SRC_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.UPDATE_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.CURRENT_TERM NUMBER
DIM_SUBSCRIPTION_NEW_BKP092625.CURRENT_TERM_PERIOD_TYPE TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.ELIGIBLE_PRICE_INCREASE TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.SUBSCRIPTION_STATUS TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.INITIAL_TERM NUMBER
DIM_SUBSCRIPTION_NEW_BKP092625.INITIAL_TERM_PERIOD_TYPE TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.IS_INVOICE_SEPARATE BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP092625.NOTES TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.ORIGINAL_CREATE_SRC_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.ORIGINAL_CREATE_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.RENEWAL_SETTING TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.RENEWAL_TERM NUMBER
DIM_SUBSCRIPTION_NEW_BKP092625.RENEWAL_TERM_PERIOD_TYPE TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.SERVICE_ACTIVATION_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.SERVICE_ACTIVATION_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.VERSION_STATUS TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.SUBSCRIPTION_END_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.SUBSCRIPTION_END_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.SUBSCRIPTION_START_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.SUBSCRIPTION_START_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.SUBSCRIPTION_TYPE TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.TERM_END_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.TERM_END_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.TERM_START_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.TERM_START_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.TERM_TYPE TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.WORKFLOW_ACTION TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.FREEZE_START_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.FREEZE_START_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.FREEZE_END_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.FREEZE_END_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.IS_MIGRATED BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP092625.OPPORTUNITY_CLOSE_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.OPPORTUNITY_CLOSE_DATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.OPPORTUNITY_NAME TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.PREVIOUS_SUBSCRIPTION_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.UPDATEDDATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.UPDATEDDATE_UTC TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.IS_CURRENT_RECORD_FOR_3DAY BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP092625.CHECK7DAYS BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP092625.IS_3DAY_CANCEL_FLAG BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP092625.IS_SAME_DAY_CANCEL_FLAG BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP092625.PROMO_CODE TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.CORPORATE_CODE TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.ACCESS TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.BENEFIT TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.PT_SERVICE_DURATION TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.ORIG_SALES_CHANNEL TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.SALES_CHANNEL TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.SALES_TIMING TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.PRICING_PRODUCT_CODE TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.PRICE_REASON_CODE TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.CREATE_REASON TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.PREVIOUS_SUBSCRIPTION_SRC_NUM TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.PROJECT TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.SUB_PROJECT TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.IS_EXCLUDABLE_PROMO_FLAG TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.IS_CURRENT_RECORD BOOLEAN
DIM_SUBSCRIPTION_NEW_BKP092625.SUBSCRIPTION_CURR_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.SUBSCRIPTION_MERGE_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.AUDT_CREATE_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.AUDT_UPDATE_DATE TIMESTAMP_NTZ
DIM_SUBSCRIPTION_NEW_BKP092625.AUDT_USER_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.AUDT_SRC_SYS_CODE TEXT
DIM_SUBSCRIPTION_NEW_BKP092625.AUDT_BATCH_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP_02122025.SUBSCRIPTION_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP_02122025.CUSTOMER_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP_02122025.INVOICE_OWNER_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP_02122025.PARENT_CUSTOMER_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP_02122025.PAYMENT_METHOD_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP_02122025.CLUB_OF_PURCHASE_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP_02122025.CLUB_OF_REVENUE_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP_02122025.EMPLOYEE_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP_02122025.MAIN_RATEPLAN_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP_02122025.MAIN_PRODUCT_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP_02122025.SUBSCRIPTION_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP_02122025.CUSTOMER_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP_02122025.INVOICE_OWNER_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP_02122025.PARENT_CUSTOMER_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP_02122025.PAYMENT_METHOD_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP_02122025.CLUB_OF_REVENUE_SRC_ID TEXT
DIM_SUBSCRIPTION_NEW_BKP_02122025.CLUB_OF_PURCHASE_SRC_ID TEXT
